# NASA/JPL Horizons target 699 (saturn), center 500@10, ECLIPTIC/ICRF, AU and AU/day
# State vectors 1977-08-21..2030-01-02 every 20d; retrieved 2026-09-24 by scripts/fetch_horizons.ps1
julian_date,x_au,y_au,z_au,vx_au_d,vy_au_d,vz_au_d
2444016.500000000,-8.971978660760179E+00,2.622345440157644E+00,3.106418206391058E-01,-1.870316459002895E-03,-5.373511300289496E-03,1.681851944088395E-04
2444036.500000000,-9.008745187723402E+00,2.514690096760531E+00,3.139826117921654E-01,-1.805718393603239E-03,-5.391427392276325E-03,1.655943146238744E-04
2444056.500000000,-9.044207783176782E+00,2.406669779738775E+00,3.172780334224979E-01,-1.741084442839581E-03,-5.409938229418259E-03,1.637264018273251E-04
2444076.500000000,-9.078359741274804E+00,2.298297079712103E+00,3.205293100287718E-01,-1.674631309360267E-03,-5.427693112144191E-03,1.617078768203980E-04
2444096.500000000,-9.111194483745367E+00,2.189591916941544E+00,3.237337908730241E-01,-1.608231567549809E-03,-5.443178576946785E-03,1.589330012749397E-04
2444116.500000000,-9.142713814121018E+00,2.080573791832391E+00,3.268897997963477E-01,-1.543168598997650E-03,-5.457981042437494E-03,1.563467594012268E-04
2444136.500000000,-9.172918578001003E+00,1.971255664872760E+00,3.299990239852486E-01,-1.477915007622879E-03,-5.473229039967983E-03,1.543952552168117E-04
2444156.500000000,-9.201802674488352E+00,1.861650871119459E+00,3.330625011915617E-01,-1.410948594568210E-03,-5.487651939277084E-03,1.522737951152426E-04
2444176.500000000,-9.229361029155298E+00,1.751779862142010E+00,3.360775134747895E-01,-1.344237050501009E-03,-5.499749672309802E-03,1.493875415273493E-04
2444196.500000000,-9.255597103394198E+00,1.641661767336560E+00,3.390426740987437E-01,-1.278928623011680E-03,-5.511355455137537E-03,1.467880700350327E-04
2444216.500000000,-9.280512523839121E+00,1.531308750653783E+00,3.419599097214930E-01,-1.213259215499330E-03,-5.523427579211496E-03,1.447990416631431E-04
2444236.500000000,-9.304101590307726E+00,1.420734077760249E+00,3.448299706243916E-01,-1.146038200269904E-03,-5.534466781866526E-03,1.425330872705765E-04
2444256.500000000,-9.326360537394372E+00,1.309957960834894E+00,3.476501105839296E-01,-1.079180947658258E-03,-5.543392949502545E-03,1.396092484261856E-04
2444276.500000000,-9.347293324263829E+00,1.198998761923431E+00,3.504191743212805E-01,-1.013716794708168E-03,-5.551798331193197E-03,1.369499214260460E-04
2444296.500000000,-9.366901704241847E+00,1.087868286218243E+00,3.531392027388398E-01,-9.478086604047182E-04,-5.560773494632520E-03,1.349412930676211E-04
2444316.500000000,-9.385179849439934E+00,9.765800971933091E-01,3.558107175975798E-01,-8.803351366779739E-04,-5.568517188817379E-03,1.325547899686577E-04
2444336.500000000,-9.402125014604175E+00,8.651551594327718E-01,3.584308341424475E-01,-8.134769645750050E-04,-5.574156595185618E-03,1.295491286560313E-04
2444356.500000000,-9.417742158311624E+00,7.536117095672838E-01,3.609987616937330E-01,-7.479263593060252E-04,-5.579421859706244E-03,1.268852305452751E-04
2444376.500000000,-9.432033575886921E+00,6.419618956049682E-01,3.635166017823985E-01,-6.819590657804345E-04,-5.585141143049098E-03,1.248216804474853E-04
2444396.500000000,-9.444994721685561E+00,5.302197004540498E-01,3.659847434357182E-01,-6.144301369022603E-04,-5.589591090942148E-03,1.223518664245599E-04
2444416.500000000,-9.456624609737561E+00,4.184061746316352E-01,3.684002379652506E-01,-5.478080070070458E-04,-5.591884121388994E-03,1.192528954906186E-04
2444436.500000000,-9.466929891777651E+00,3.065385988957885E-01,3.707626399196335E-01,-4.825193162362056E-04,-5.594062489843894E-03,1.166128884191141E-04
2444456.500000000,-9.475913343762153E+00,1.946280984569068E-01,3.730741926411276E-01,-4.166009373729075E-04,-5.596665955289930E-03,1.145147396986618E-04
2444476.500000000,-9.483571150531668E+00,8.268843309074966E-02,3.753349682016890E-01,-3.493693540761055E-04,-5.597846567233995E-03,1.119258778673613E-04
2444496.500000000,-9.489903435230392E+00,-2.926028726351788E-02,3.775420708562760E-01,-2.830878892725823E-04,-5.597068412437557E-03,1.087940769190800E-04
2444516.500000000,-9.494917038352080E+00,-1.412017464585681E-01,3.796952611380641E-01,-2.181626542510474E-04,-5.596254107859742E-03,1.061515130245487E-04
2444536.500000000,-9.498614407653990E+00,-2.531253634161134E-01,3.817968721756270E-01,-1.523703000492412E-04,-5.595865727792785E-03,1.040257249874476E-04
2444556.500000000,-9.500991656295227E+00,-3.650167508322231E-01,3.838466677441845E-01,-8.544239729843779E-05,-5.593829628155080E-03,1.013120265301271E-04
2444576.500000000,-9.502050115346691E+00,-4.768555909570011E-01,3.858417882625324E-01,-1.965289577417078E-05,-5.590011435962871E-03,9.816890457658321E-05
2444596.500000000,-9.501797080817211E+00,-5.886258765915542E-01,3.877823487661157E-01,4.498460244209828E-05,-5.586196194163057E-03,9.552425320057893E-05
2444616.500000000,-9.500235445372430E+00,-7.003166540981984E-01,3.896706530200700E-01,1.103799576927828E-04,-5.582704389468595E-03,9.335580904415418E-05
2444636.500000000,-9.497362435261396E+00,-8.119130883987553E-01,3.915063429647258E-01,1.768827922826219E-04,-5.577499190572305E-03,9.056685015031931E-05
2444656.500000000,-9.493181266438791E+00,-9.233949963284356E-01,3.932865976007717E-01,2.419918882438274E-04,-5.570590286111263E-03,8.739365398054595E-05
2444676.500000000,-9.487700343404162E+00,-1.034747555503937E+00,3.950118743625897E-01,3.060346200519949E-04,-5.563846599011812E-03,8.477794187183643E-05
2444696.500000000,-9.480922761975162E+00,-1.145960468678302E+00,3.966844668913440E-01,3.709305208301077E-04,-5.557333863810915E-03,8.256139392627841E-05
