# NASA/JPL Horizons target 899 (neptune), center 500@10, ECLIPTIC/ICRF, AU and AU/day
# State vectors 1977-08-21..2030-01-02 every 30d; retrieved 2026-09-24 by scripts/fetch_horizons.ps1
julian_date,x_au,y_au,z_au,vx_au_d,vy_au_d,vz_au_d
2447246.500000000,4.414107916241811E+00,-2.989858474780110E+01,5.139653713450435E-01,3.082931800987249E-03,4.813897767649764E-04,-8.091430251691654E-05
2447276.500000000,4.506557663648046E+00,-2.988400894859146E+01,5.115370468287571E-01,3.081272884132807E-03,4.905655230353232E-04,-8.130550826806220E-05
2447306.500000000,4.598957928614229E+00,-2.986915032970484E+01,5.091037803431251E-01,3.079412418451833E-03,4.997610423227117E-04,-8.157969890166183E-05
2447336.500000000,4.691307569522004E+00,-2.985400799419507E+01,5.066657115085854E-01,3.077387764530045E-03,5.090861156156084E-04,-8.168263163457367E-05
2447366.500000000,4.783604427994731E+00,-2.983858189911481E+01,5.042230470829849E-01,3.075318665550411E-03,5.185537538811620E-04,-8.163836584445397E-05
2447396.500000000,4.875846913695177E+00,-2.982287336047138E+01,5.017758745795996E-01,3.073367060353283E-03,5.281238727061251E-04,-8.153568524807603E-05
2447426.500000000,4.968034432400718E+00,-2.980688365504090E+01,4.993242105206323E-01,3.071593550593270E-03,5.377268609279370E-04,-8.148003222079194E-05
2447456.500000000,5.060166780500414E+00,-2.979061422474693E+01,4.968680004247114E-01,3.069992132235522E-03,5.472526513215070E-04,-8.155975960279643E-05
2447486.500000000,5.152244695090128E+00,-2.977406629831649E+01,4.944070689437725E-01,3.068502803576315E-03,5.566405892038206E-04,-8.180918624328116E-05
2447516.500000000,5.244268863250748E+00,-2.975723964015103E+01,4.919413133376662E-01,3.066958928358655E-03,5.658791922561962E-04,-8.218721313068612E-05
2447546.500000000,5.336238772089351E+00,-2.974013381365408E+01,4.894707441331815E-01,3.065222582128810E-03,5.749790439623339E-04,-8.259985750444938E-05
2447576.500000000,5.428153646747489E+00,-2.972274884484396E+01,4.869953980984691E-01,3.063264538322867E-03,5.840290487907968E-04,-8.293857908082609E-05
2447606.500000000,5.520012439036456E+00,-2.970508457315040E+01,4.845154233832402E-01,3.061111855540270E-03,5.931288922390931E-04,-8.312554791556866E-05
2447636.500000000,5.611813917684713E+00,-2.968714160545590E+01,4.820309806721347E-01,3.058888485061723E-03,6.023290671267092E-04,-8.314961544888740E-05
2447666.500000000,5.703557968680975E+00,-2.966892092516389E+01,4.795421033742531E-01,3.056761960943842E-03,6.116802392800965E-04,-8.306352541338217E-05
2447696.500000000,5.795244901680442E+00,-2.965042249695543E+01,4.770488075561653E-01,3.054813268473059E-03,6.211695005671519E-04,-8.296462486844299E-05
2447726.500000000,5.886874615759749E+00,-2.963164606677722E+01,4.745510579834417E-01,3.053055265607969E-03,6.306971084231200E-04,-8.296144513135129E-05
