# NASA/JPL Horizons target 499 (mars), center 500@10, ECLIPTIC/ICRF, AU and AU/day
# State vectors 1977-08-21..2030-01-02 every 5d; retrieved 2026-09-24 by scripts/fetch_horizons.ps1
julian_date,x_au,y_au,z_au,vx_au_d,vy_au_d,vz_au_d
2443806.500000000,-5.237817600004773E-01,-1.406947317363980E+00,-1.656656635345160E-02,1.364718768437681E-02,-3.682111482832206E-03,-4.131273727847202E-04
2443811.500000000,-4.549959610254515E-01,-1.423806986719936E+00,-1.861326251757822E-02,1.386255539863810E-02,-3.059164848708506E-03,-4.053841448516625E-04
2443816.500000000,-3.852029877730618E-01,-1.437513967676391E+00,-2.061873243312257E-02,1.404985484652333E-02,-2.421222801699904E-03,-3.966357808916300E-04
2443821.500000000,-3.145461969567514E-01,-1.447996170080102E+00,-2.257793660897910E-02,1.420788472485925E-02,-1.769457434236698E-03,-3.868772646074643E-04
2443826.500000000,-2.431748724164627E-01,-1.455187625953050E+00,-2.448581785653153E-02,1.433547694590710E-02,-1.105145999608825E-03,-3.761065493391402E-04
2443831.500000000,-1.712440349572595E-01,-1.459029021364815E+00,-2.633731712287053E-02,1.443150644262237E-02,-4.296730326118540E-04,-3.643249631728063E-04
2443836.500000000,-9.891420255436996E-02,-1.459468236460659E+00,-2.812739073580054E-02,1.449490128278728E-02,2.554682287235949E-04,-3.515374258614151E-04
2443841.500000000,-2.635109733184298E-02,-1.456460889076258E+00,-2.985102908332575E-02,1.452465356662841E-02,9.486759250894179E-04,-3.377526664664908E-04
2443846.500000000,4.627470388113303E-02,-1.449970876167082E+00,-3.150327665294712E-02,1.451983121577660E-02,1.648240675116721E-03,-3.229836046335294E-04
2443851.500000000,1.187881770902456E-01,-1.439970905988398E+00,-3.307925319557448E-02,1.447958944785479E-02,2.352347863781955E-03,-3.072474993254236E-04
2443856.500000000,1.910103161057898E-01,-1.426443015172694E+00,-3.457417574945056E-02,1.440318205276791E-02,3.059081249688915E-03,-2.905660281305246E-04
2443861.500000000,2.627586558829014E-01,-1.409379067544113E+00,-3.598338168256187E-02,1.428997374923977E-02,3.766427085891155E-03,-2.729656556127776E-04
2443866.500000000,3.338478586867216E-01,-1.388781228081236E+00,-3.730235304932766E-02,1.413945297520521E-02,4.472279900396901E-03,-2.544778688004668E-04
2443871.500000000,4.040903638879924E-01,-1.364662400786055E+00,-3.852674194256997E-02,1.395124410880051E-02,5.174450976226463E-03,-2.351392092296042E-04
2443876.500000000,4.732970976316693E-01,-1.337046620994382E+00,-3.965239630888844E-02,1.372511926716847E-02,5.870678323872175E-03,-2.149914398101671E-04
2443881.500000000,5.412782384222735E-01,-1.305969394752331E+00,-4.067538593748230E-02,1.346100910325688E-02,6.558637708815242E-03,-1.940815727985470E-04
2443886.500000000,6.078440347642352E-01,-1.271477977842687E+00,-4.159202843526989E-02,1.315901254130578E-02,7.235955632042977E-03,-1.724617232041696E-04
2443891.500000000,6.728056699142875E-01,-1.233631586794673E+00,-4.239891492854962E-02,1.281940583321052E-02,7.900223856862175E-03,-1.501891178629796E-04
2443896.500000000,7.359761674464760E-01,-1.192501534367193E+00,-4.309293517816069E-02,1.244265004246662E-02,8.549014946912421E-03,-1.273259853318425E-04
2443901.500000000,7.971713300688911E-01,-1.148171282632423E+00,-4.367130179659746E-02,1.202939660047318E-02,9.179899459050921E-03,-1.039392150766442E-04
2443906.500000000,8.562107028697923E-01,-1.100736407707573E+00,-4.413157322141252E-02,1.158049141782446E-02,9.790464351941528E-03,-8.010014623293763E-05
2443911.500000000,9.129185510690420E-01,-1.050304471210226E+00,-4.447167508456967E-02,1.109697682394202E-02,1.037833178717268E-02,-5.588427632315665E-05
2443916.500000000,9.671248414872036E-01,-9.969947948177789E-01,-4.468991965663578E-02,1.058009091442380E-02,1.094117879051695E-02,-3.137071601083619E-05
2443921.500000000,1.018666216221189E+00,-9.409381358294752E-01,-4.478502305088547E-02,1.003126494901656E-02,1.147675740793374E-02,-6.641759723671233E-06
2443926.500000000,1.067386946633488E+00,-8.822762631412944E-01,-4.475611988353059E-02,9.452118365236021E-03,1.198291434634705E-02,1.821756519180594E-05
2443931.500000000,1.113139855770991E+00,-8.211614345122171E-01,-4.460277513547117E-02,8.844451006977248E-03,1.245761049972692E-02,4.312020843220434E-05
2443936.500000000,1.155787197018552E+00,-7.577557771463447E-01,-4.432499290349180E-02,8.210233160809289E-03,1.289894028358739E-02,6.797773700272980E-05
2443941.500000000,1.195201475355233E+00,-6.922305753412794E-01,-4.392322159810935E-02,7.551592808229948E-03,1.330514938107927E-02,9.270098196991695E-05
2443946.500000000,1.231266197526544E+00,-6.247654737071362E-01,-4.339835540867495E-02,6.870800085113451E-03,1.367465032537128E-02,1.172008705221720E-04
2443951.500000000,1.263876542679089E+00,-5.555476076194029E-01,-4.275173242781611E-02,6.170250912716810E-03,1.400603638035902E-02,1.413890558992191E-04
2443956.500000000,1.292939948002239E+00,-4.847706690162741E-01,-4.198512962104048E-02,5.452449472999901E-03,1.429809368385389E-02,1.651784576600220E-04
2443961.500000000,1.318376600983914E+00,-4.126339151946902E-01,-4.110075436521295E-02,4.719988390141572E-03,1.454981142219602E-02,1.884840659732439E-04
2443966.500000000,1.340119830049206E+00,-3.393411324348017E-01,-4.010123246027355E-02,3.975527776054204E-03,1.476038979258402E-02,2.112236656575063E-04
2443971.500000000,1.358116388595200E+00,-2.650995681608522E-01,-3.898959278217189E-02,3.221773851767449E-03,1.492924483894372E-02,2.333183605572124E-04
2443976.500000000,1.372326630137713E+00,-1.901188452710591E-01,-3.776924885322289E-02,2.461456890929367E-03,1.505601045226466E-02,2.546932347959309E-04
2443981.500000000,1.382724574231267E+00,-1.146098720822088E-01,-3.644397763680447E-02,1.697309373659528E-03,1.514053819332599E-02,2.752779341776814E-04
2443986.500000000,1.389297864551257E+00,-3.878376102316931E-02,-3.501789585617816E-02,9.320449333408915E-04,1.518289424019820E-02,2.950070055239952E-04
2443991.500000000,1.392047622322898E+00,3.714923134018873E-02,-3.349543418069576E-02,1.683377218673197E-04,1.518335365173514E-02,3.138203361804220E-04
2443996.500000000,1.390988199972272E+00,1.129807310562289E-01,-3.188130966396018E-02,-5.911970944733155E-04,1.514239284022570E-02,3.316635453272117E-04
2444001.500000000,1.386146841321093E+00,1.885052294128114E-01,-3.018049680508596E-02,-1.344021046443623E-03,1.506067977674586E-02,3.484881018438574E-04
2444006.500000000,1.377563256002167E+00,2.635210117886288E-01,-2.839819762407786E-02,-2.087688752002919E-03,1.493906207651255E-02,3.642515041369076E-04
2444011.500000000,1.365289116960468E+00,3.378310243857502E-01,-2.653981116965220E-02,-2.819862530216395E-03,1.477855404292648E-02,3.789174524541755E-04
2444016.500000000,1.349387490823688E+00,4.112436720380405E-01,-2.461090284667150E-02,-3.538324553687808E-03,1.458032242763806E-02,3.924557378234855E-04
