# NASA/JPL Horizons target 999 (pluto), center 500@10, ECLIPTIC/ICRF, AU and AU/day
# State vectors 1977-08-21..2030-01-02 every 30d; retrieved 2026-09-24 by scripts/fetch_horizons.ps1
julian_date,x_au,y_au,z_au,vx_au_d,vy_au_d,vz_au_d
2447996.500000000,-1.972077276550165E+01,-2.068766578724424E+01,7.918073636889383E+00,2.425137155378505E-03,-2.524365671298040E-03,-4.303991162414819E-04
2448026.500000000,-1.964759767550249E+01,-2.076305831520339E+01,7.904943826385795E+00,2.444549980649978E-03,-2.515633106623968E-03,-4.520434745504296E-04
2448056.500000000,-1.957424643520760E+01,-2.083827084420276E+01,7.891739113472096E+00,2.457638640257604E-03,-2.492612367446312E-03,-4.398917341441231E-04
2448086.500000000,-1.950067860769138E+01,-2.091328283866444E+01,7.878419408356633E+00,2.447587422169579E-03,-2.498232787320890E-03,-4.333499080345510E-04
2448116.500000000,-1.942689194113836E+01,-2.098805993158235E+01,7.865035825661414E+00,2.458947840015203E-03,-2.499349625072817E-03,-4.569230467058523E-04
2448146.500000000,-1.935292999523667E+01,-2.106264465223699E+01,7.851595275000694E+00,2.479385551468558E-03,-2.474762885415848E-03,-4.551407124961206E-04
2448176.500000000,-1.927876660983343E+01,-2.113704252261594E+01,7.838042350848368E+00,2.472480667684467E-03,-2.471459738485198E-03,-4.398495982966112E-04
2448206.500000000,-1.920437510082965E+01,-2.121120489654890E+01,7.824406710592316E+00,2.474407691405356E-03,-2.479814534913968E-03,-4.587586801669336E-04
2448236.500000000,-1.912979980566814E+01,-2.128515475389810E+01,7.810724701862584E+00,2.497849766933050E-03,-2.459130830406261E-03,-4.687477861377809E-04
2448266.500000000,-1.905503992919204E+01,-2.135892242234799E+01,7.796943284741727E+00,2.498302257716173E-03,-2.445714101543382E-03,-4.503720087859774E-04
2448296.500000000,-1.898005382613933E+01,-2.143246240103014E+01,7.783061351797694E+00,2.492221051739900E-03,-2.456505997271620E-03,-4.594813678536244E-04
2448326.500000000,-1.890487159097113E+01,-2.150577261930100E+01,7.769133139201159E+00,2.513366888767000E-03,-2.444126442656093E-03,-4.789318315333744E-04
2448356.500000000,-1.882951582770811E+01,-2.157889874044727E+01,7.755124564386117E+00,2.523204210013042E-03,-2.422674754651742E-03,-4.641161381211461E-04
2448386.500000000,-1.875394133067043E+01,-2.165181068220358E+01,7.741004029391447E+00,2.513235521828759E-03,-2.430238378374407E-03,-4.613950269576107E-04
2448416.500000000,-1.867815490714623E+01,-2.172447892592268E+01,7.726826616786026E+00,2.527555429249459E-03,-2.427721430846412E-03,-4.850110201596579E-04
2448446.500000000,-1.860219797315754E+01,-2.179694814351231E+01,7.712588151875647E+00,2.545711932694803E-03,-2.402625485097065E-03,-4.792606213991784E-04
2448476.500000000,-1.852603914112866E+01,-2.186921345849552E+01,7.698236738707432E+00,2.536949304588798E-03,-2.402242431315059E-03,-4.663957492965462E-04
2448506.500000000,-1.844966176257880E+01,-2.194122969159668E+01,7.683811068253188E+00,2.541839050919139E-03,-2.408162501572245E-03,-4.875480258798073E-04
2448536.500000000,-1.837311233245995E+01,-2.201302959609040E+01,7.669338182473926E+00,2.564574192535396E-03,-2.385207259411186E-03,-4.935030349286947E-04
2448566.500000000,-1.829638015144439E+01,-2.208463650305470E+01,7.654762133022138E+00,2.561890368768358E-03,-2.374868476561300E-03,-4.753889223908734E-04
